2.00214	-7000	5.7198e-07	-1.42865e-06	3998.4	5001.2	
4.00357	-7000	1.52568e-06	-3.80953e-06	3996.8	5002.4	
6.005	-6999.99	2.86137e-06	-7.14253e-06	3995.19	5003.59	
8.00642	-6999.99	4.57932e-06	-1.14275e-05	3993.59	5004.78	
10.0078	-6999.98	6.67979e-06	-1.66644e-05	3991.98	5005.98	
12.0093	-6999.98	9.16306e-06	-2.28529e-05	3990.37	5007.17	
14.0107	-6999.97	1.20294e-05	-2.99931e-05	3988.77	5008.36	
16.0121	-6999.96	1.5279e-05	-3.80847e-05	3987.16	5009.55	
18.0135	-6999.94	1.89123e-05	-4.71277e-05	3985.55	5010.74	
20.0149	-6999.93	2.29294e-05	-5.71219e-05	3983.94	5011.92	
22.0163	-6999.92	2.73306e-05	-6.80672e-05	3982.32	5013.11	
24.0177	-6999.9	3.21163e-05	-7.99635e-05	3980.71	5014.29	
26.0191	-6999.88	3.72866e-05	-9.28106e-05	3979.1	5015.47	
28.0205	-6999.86	4.28419e-05	-0.000106608	3977.48	5016.65	
30.0219	-6999.84	4.87823e-05	-0.000121357	3975.86	5017.83	
32.0233	-6999.82	5.51083e-05	-0.000137056	3974.25	5019.01	
34.0246	-6999.8	6.18199e-05	-0.000153705	3972.63	5020.19	
36.026	-6999.77	6.89176e-05	-0.000171304	3971.01	5021.36	
38.0274	-6999.75	7.64016e-05	-0.000189854	3969.39	5022.54	
40.0287	-6999.72	8.42721e-05	-0.000209353	3967.77	5023.71	
42.03	-6999.69	9.25295e-05	-0.000229802	3966.14	5024.88	
44.0314	-6999.66	0.000101174	-0.000251201	3964.52	5026.05	
46.0327	-6999.63	0.000110206	-0.00027355	3962.9	5027.22	
48.034	-6999.59	0.000119625	-0.000296848	3961.27	5028.39	
50.0353	-6999.56	0.000129432	-0.000321095	3959.64	5029.55	
52.0366	-6999.52	0.000139628	-0.000346291	3958.01	5030.72	
54.0379	-6999.49	0.000150212	-0.000372437	3956.38	5031.88	
56.0392	-6999.45	0.000161184	-0.000399531	3954.75	5033.04	
58.0404	-6999.41	0.000172546	-0.000427575	3953.12	5034.2	
60.0417	-6999.36	0.000184297	-0.000456567	3951.49	5035.36	
62.0429	-6999.32	0.000196437	-0.000486507	3949.86	5036.52	
64.0441	-6999.28	0.000208967	-0.000517396	3948.22	5037.68	
66.0453	-6999.23	0.000221888	-0.000549234	3946.59	5038.83	
68.0465	-6999.18	0.000235198	-0.000582019	3944.95	5039.99	
70.0477	-6999.13	0.000248899	-0.000615753	3943.31	5041.14	
72.0489	-6999.08	0.000262991	-0.000650434	3941.67	5042.29	
74.05	-6999.03	0.000277474	-0.000686064	3940.04	5043.44	
76.0512	-6998.98	0.000292349	-0.000722641	3938.39	5044.59	
78.0523	-6998.92	0.000307615	-0.000760165	3936.75	5045.74	
80.0534	-6998.87	0.000323273	-0.000798637	3935.11	5046.88	
82.0545	-6998.81	0.000339324	-0.000838057	3933.47	5048.03	
84.0555	-6998.75	0.000355767	-0.000878423	3931.82	5049.17	
86.0566	-6998.69	0.000372602	-0.000919737	3930.18	5050.31	
88.0576	-6998.63	0.000389831	-0.000961998	3928.53	5051.45	
90.0587	-6998.56	0.000407453	-0.00100521	3926.88	5052.59	
92.0597	-6998.5	0.000425469	-0.00104936	3925.23	5053.73	
94.0606	-6998.43	0.000443878	-0.00109446	3923.58	5054.87	
96.0616	-6998.36	0.000462681	-0.00114051	3921.93	5056	
98.0625	-6998.3	0.000481879	-0.0011875	3920.28	5057.14	
100.063	-6998.23	0.000501472	-0.00123544	3918.62	5058.27	
102.064	-6998.15	0.00052146	-0.00128433	3916.97	5059.4	
104.065	-6998.08	0.000541842	-0.00133416	3915.31	5060.53	
106.066	-6998.01	0.00056262	-0.00138494	3913.66	5061.66	
108.067	-6997.93	0.000583794	-0.00143666	3912	5062.78	
110.068	-6997.85	0.000605364	-0.00148933	3910.34	5063.91	
112.069	-6997.77	0.000627331	-0.00154294	3908.68	5065.03	
114.069	-6997.69	0.000649693	-0.0015975	3907.02	5066.16	
116.07	-6997.61	0.000672453	-0.00165301	3905.36	5067.28	
118.071	-6997.53	0.00069561	-0.00170946	3903.7	5068.4	
120.071	-6997.44	0.000719164	-0.00176685	3902.03	5069.52	
122.072	-6997.36	0.000743116	-0.00182519	3900.37	5070.63	
124.073	-6997.27	0.000767466	-0.00188448	3898.7	5071.75	
126.073	-6997.18	0.000792214	-0.00194471	3897.03	5072.87	
128.074	-6997.09	0.00081736	-0.00200588	3895.37	5073.98	
130.075	-6997	0.000842905	-0.002068	3893.7	5075.09	
132.075	-6996.9	0.00086885	-0.00213106	3892.03	5076.2	
134.076	-6996.81	0.000895193	-0.00219507	3890.36	5077.31	
136.076	-6996.71	0.000921936	-0.00226002	3888.68	5078.42	
138.077	-6996.61	0.000949079	-0.00232591	3887.01	5079.53	
140.077	-6996.52	0.000976622	-0.00239275	3885.34	5080.63	
142.077	-6996.42	0.00100457	-0.00246053	3883.66	5081.74	
144.078	-6996.31	0.00103291	-0.00252926	3881.99	5082.84	
146.078	-6996.21	0.00106165	-0.00259893	3880.31	5083.94	
148.078	-6996.1	0.0010908	-0.00266954	3878.63	5085.04	
150.079	-6996	0.00112035	-0.0027411	3876.95	5086.14	
152.079	-6995.89	0.0011503	-0.0028136	3875.27	5087.23	
154.079	-6995.78	0.00118065	-0.00288704	3873.59	5088.33	
156.079	-6995.67	0.0012114	-0.00296142	3871.91	5089.42	
158.08	-6995.56	0.00124256	-0.00303675	3870.22	5090.52	
160.08	-6995.45	0.00127412	-0.00311302	3868.54	5091.61	
162.08	-6995.33	0.00130608	-0.00319023	3866.85	5092.7	
164.08	-6995.22	0.00133845	-0.00326838	3865.17	5093.79	
166.08	-6995.1	0.00137122	-0.00334748	3863.48	5094.88	
168.08	-6994.98	0.00140439	-0.00342752	3861.79	5095.96	
170.08	-6994.86	0.00143797	-0.0035085	3860.1	5097.05	
172.08	-6994.74	0.00147195	-0.00359042	3858.41	5098.13	
174.08	-6994.61	0.00150634	-0.00367329	3856.72	5099.21	
176.079	-6994.49	0.00154113	-0.00375709	3855.02	5100.29	
178.079	-6994.36	0.00157633	-0.00384184	3853.33	5101.37	
180.079	-6994.23	0.00161193	-0.00392753	3851.64	5102.45	
182.079	-6994.1	0.00164794	-0.00401416	3849.94	5103.53	
184.079	-6993.97	0.00168435	-0.00410173	3848.24	5104.6	
186.078	-6993.84	0.00172118	-0.00419024	3846.54	5105.68	
188.078	-6993.71	0.0017584	-0.00427969	3844.84	5106.75	
190.077	-6993.57	0.00179604	-0.00437009	3843.14	5107.82	
192.077	-6993.44	0.00183408	-0.00446142	3841.44	5108.89	
194.076	-6993.3	0.00187253	-0.0045537	3839.74	5109.96	
196.076	-6993.16	0.00191139	-0.00464691	3838.04	5111.03	
198.075	-6993.02	0.00195065	-0.00474107	3836.33	5112.09	
200.075	-6992.88	0.00199033	-0.00483616	3834.63	5113.16	
202.074	-6992.73	0.00203041	-0.0049322	3832.92	5114.22	
204.073	-6992.59	0.0020709	-0.00502917	3831.22	5115.28	
206.073	-6992.44	0.0021118	-0.00512709	3829.51	5116.34	
208.072	-6992.3	0.00215311	-0.00522595	3827.8	5117.4	
210.071	-6992.15	0.00219484	-0.00532574	3826.09	5118.46	
212.07	-6992	0.00223697	-0.00542647	3824.38	5119.51	
214.069	-6991.84	0.00227951	-0.00552815	3822.66	5120.57	
216.068	-6991.69	0.00232246	-0.00563076	3820.95	5121.62	
218.067	-6991.54	0.00236582	-0.00573431	3819.24	5122.67	
220.066	-6991.38	0.00240959	-0.0058388	3817.52	5123.72	
222.065	-6991.22	0.00245378	-0.00594423	3815.8	5124.77	
224.064	-6991.06	0.00249837	-0.0060506	3814.09	5125.82	
226.063	-6990.9	0.00254338	-0.00615791	3812.37	5126.87	
228.062	-6990.74	0.0025888	-0.00626616	3810.65	5127.91	
230.06	-6990.58	0.00263464	-0.00637534	3808.93	5128.96	
232.059	-6990.41	0.00268088	-0.00648546	3807.21	5130	
234.058	-6990.25	0.00272754	-0.00659653	3805.48	5131.04	
236.056	-6990.08	0.00277461	-0.00670852	3803.76	5132.08	
238.055	-6989.91	0.0028221	-0.00682146	3802.03	5133.12	
240.053	-6989.74	0.00287	-0.00693534	3800.31	5134.15	
242.052	-6989.57	0.00291831	-0.00705015	3798.58	5135.19	
244.05	-6989.39	0.00296704	-0.0071659	3796.85	5136.22	
246.049	-6989.22	0.00301619	-0.00728259	3795.13	5137.26	
248.047	-6989.04	0.00306574	-0.00740021	3793.4	5138.29	
250.045	-6988.86	0.00311572	-0.00751877	3791.67	5139.32	
252.043	-6988.69	0.00316611	-0.00763827	3789.93	5140.35	
254.041	-6988.5	0.00321691	-0.00775871	3788.2	5141.37	
256.039	-6988.32	0.00326813	-0.00788008	3786.47	5142.4	
258.037	-6988.14	0.00331977	-0.00800239	3784.73	5143.42	
260.035	-6987.95	0.00337183	-0.00812564	3783	5144.45	
262.033	-6987.77	0.0034243	-0.00824982	3781.26	5145.47	
264.031	-6987.58	0.00347719	-0.00837495	3779.52	5146.49	
266.029	-6987.39	0.00353049	-0.008501	3777.78	5147.51	
268.027	-6987.2	0.00358422	-0.00862799	3776.04	5148.52	
270.025	-6987.01	0.00363836	-0.00875592	3774.3	5149.54	
