3868.54	5091.61	3868.54	5091.61	0.00130608	-0.00319023	
3866.85	5092.7	3866.85	5092.7	0.00133845	-0.00326838	
3865.17	5093.79	3865.17	5093.79	0.00137122	-0.00334748	
3863.48	5094.88	3863.48	5094.88	0.00140439	-0.00342752	
3861.79	5095.96	3861.79	5095.96	0.00143797	-0.0035085	
3860.1	5097.05	3860.1	5097.05	0.00147195	-0.00359042	
3858.41	5098.13	3858.41	5098.13	0.00150634	-0.00367329	
3856.72	5099.21	3856.72	5099.21	0.00154113	-0.00375709	
3855.02	5100.29	3855.02	5100.29	0.00157633	-0.00384184	
3853.33	5101.37	3853.33	5101.37	0.00161193	-0.00392753	
3851.64	5102.45	3851.64	5102.45	0.00164794	-0.00401416	
3849.94	5103.53	3849.94	5103.53	0.00168435	-0.00410173	
3848.24	5104.6	3848.24	5104.6	0.00172118	-0.00419024	
3846.54	5105.68	3846.54	5105.68	0.0017584	-0.00427969	
3844.84	5106.75	3844.84	5106.75	0.00179604	-0.00437009	
3843.14	5107.82	3843.14	5107.82	0.00183408	-0.00446142	
3841.44	5108.89	3841.44	5108.89	0.00187253	-0.0045537	
3839.74	5109.96	3839.74	5109.96	0.00191139	-0.00464691	
3838.04	5111.03	3838.04	5111.03	0.00195065	-0.00474107	
3836.33	5112.09	3836.33	5112.09	0.00199033	-0.00483616	
3834.63	5113.16	3834.63	5113.16	0.00203041	-0.0049322	
3832.92	5114.22	3832.92	5114.22	0.0020709	-0.00502917	
3831.22	5115.28	3831.22	5115.28	0.0021118	-0.00512709	
3829.51	5116.34	3829.51	5116.34	0.00215311	-0.00522595	
3827.8	5117.4	3827.8	5117.4	0.00219484	-0.00532574	
3826.09	5118.46	3826.09	5118.46	0.00223697	-0.00542647	
3824.38	5119.51	3824.38	5119.51	0.00227951	-0.00552815	
3822.66	5120.57	3822.66	5120.57	0.00232246	-0.00563076	
3820.95	5121.62	3820.95	5121.62	0.00236582	-0.00573431	
3819.24	5122.67	3819.24	5122.67	0.00240959	-0.0058388	
3817.52	5123.72	3817.52	5123.72	0.00245378	-0.00594423	
3815.8	5124.77	3815.8	5124.77	0.00249837	-0.0060506	
3814.09	5125.82	3814.09	5125.82	0.00254338	-0.00615791	
3812.37	5126.87	3812.37	5126.87	0.0025888	-0.00626616	
3810.65	5127.91	3810.65	5127.91	0.00263464	-0.00637534	
3808.93	5128.96	3808.93	5128.96	0.00268088	-0.00648546	
3807.21	5130	3807.21	5130	0.00272754	-0.00659653	
3805.48	5131.04	3805.48	5131.04	0.00277461	-0.00670852	
3803.76	5132.08	3803.76	5132.08	0.0028221	-0.00682146	
3802.03	5133.12	3802.03	5133.12	0.00287	-0.00693534	
3800.31	5134.15	3800.31	5134.15	0.00291831	-0.00705015	
3798.58	5135.19	3798.58	5135.19	0.00296704	-0.0071659	
3796.85	5136.22	3796.85	5136.22	0.00301619	-0.00728259	
3795.13	5137.26	3795.13	5137.26	0.00306574	-0.00740021	
3793.4	5138.29	3793.4	5138.29	0.00311572	-0.00751877	
3791.67	5139.32	3791.67	5139.32	0.00316611	-0.00763827	
3789.93	5140.35	3789.93	5140.35	0.00321691	-0.00775871	
3788.2	5141.37	3788.2	5141.37	0.00326813	-0.00788008	
3786.47	5142.4	3786.47	5142.4	0.00331977	-0.00800239	
3784.73	5143.42	3784.73	5143.42	0.00337183	-0.00812564	
3783	5144.45	3783	5144.45	0.0034243	-0.00824982	
3781.26	5145.47	3781.26	5145.47	0.00347719	-0.00837495	
3779.52	5146.49	3779.52	5146.49	0.00353049	-0.008501	
3777.78	5147.51	3777.78	5147.51	0.00358422	-0.00862799	
3776.04	5148.52	3776.04	5148.52	0.00363836	-0.00875592	
3774.3	5149.54	3774.3	5149.54	0.00369292	-0.00888479	
3772.56	5150.55	3772.56	5150.55	0.0037479	-0.00901459	
3770.82	5151.57	3770.82	5151.57	0.0038033	-0.00914533	
3769.07	5152.58	3769.07	5152.58	0.00385912	-0.009277	
3767.33	5153.59	3767.33	5153.59	0.00391535	-0.0094096	
3765.58	5154.6	3765.58	5154.6	0.00397201	-0.00954315	
3763.83	5155.61	3763.83	5155.61	0.00402909	-0.00967763	
3762.09	5156.61	3762.09	5156.61	0.00408658	-0.00981304	
3760.34	5157.62	3760.34	5157.62	0.0041445	-0.00994939	
3758.59	5158.62	3758.59	5158.62	0.00420284	-0.0100867	
3756.83	5159.62	3756.83	5159.62	0.0042616	-0.0102249	
3755.08	5160.63	3755.08	5160.63	0.00432078	-0.010364	
3753.33	5161.62	3753.33	5161.62	0.00438038	-0.0105041	
3751.58	5162.62	3751.58	5162.62	0.00444041	-0.0106452	
3749.82	5163.62	3749.82	5163.62	0.00450086	-0.0107871	
3748.06	5164.61	3748.06	5164.61	0.00456173	-0.01093	
3746.31	5165.61	3746.31	5165.61	0.00462302	-0.0110738	
3744.55	5166.6	3744.55	5166.6	0.00468474	-0.0112186	
3742.79	5167.59	3742.79	5167.59	0.00474688	-0.0113643	
3741.03	5168.58	3741.03	5168.58	0.00480944	-0.0115109	
3739.27	5169.57	3739.27	5169.57	0.00487243	-0.0116585	
3737.51	5170.56	3737.51	5170.56	0.00493584	-0.011807	
3735.74	5171.54	3735.74	5171.54	0.00499968	-0.0119564	
3733.98	5172.53	3733.98	5172.53	0.00506394	-0.0121067	
3732.21	5173.51	3732.21	5173.51	0.00512863	-0.012258	
3730.45	5174.49	3730.45	5174.49	0.00519374	-0.0124103	
3728.68	5175.47	3728.68	5175.47	0.00525928	-0.0125634	
3726.91	5176.45	3726.91	5176.45	0.00532524	-0.0127175	
3725.14	5177.43	3725.14	5177.43	0.00539163	-0.0128726	
3723.37	5178.4	3723.37	5178.4	0.00545845	-0.0130285	
3721.6	5179.38	3721.6	5179.38	0.00552569	-0.0131854	
3719.83	5180.35	3719.83	5180.35	0.00559336	-0.0133432	
3718.05	5181.32	3718.05	5181.32	0.00566146	-0.013502	
3716.28	5182.29	3716.28	5182.29	0.00572998	-0.0136617	
3714.5	5183.26	3714.5	5183.26	0.00579894	-0.0138223	
3712.73	5184.23	3712.73	5184.23	0.00586832	-0.0139838	
3710.95	5185.19	3710.95	5185.19	0.00593813	-0.0141463	
3709.17	5186.16	3709.17	5186.16	0.00600837	-0.0143097	
3707.39	5187.12	3707.39	5187.12	0.00607904	-0.0144741	
3705.61	5188.08	3705.61	5188.08	0.00615014	-0.0146394	
3703.83	5189.04	3703.83	5189.04	0.00622167	-0.0148056	
3702.05	5190	3702.05	5190	0.00629362	-0.0149727	
3700.27	5190.96	3700.27	5190.96	0.00636601	-0.0151408	
3698.48	5191.92	3698.48	5191.92	0.00643883	-0.0153098	
